,id_estacao,data_medicao,coleta,ponto,data_inicio,data_fim,ph,temperatura_do_ar,temperatura_da_agua,salinidade,oxigenio_dissolvido,turbidez,disco_de_secchi,profundidade_total,profundidade_de_coleta,coliformes_totais,escherichia_coli,nitrogenio_amoniacal,fosforo_total_mg_l,fosforo_total_mg_kg,fosfato_total,nitrato,silica,sulfeto,materia_organica
2366,1,2022-09-19  12:41:00,Regular,LRF2 - Meio Eufótico,2022-09-19  12:39:00,2022-09-19  12:41:00,7.57,,23.2,14.06,6,3.14,,,1.0,,,0.17,0.04,,<0.016,<0.05,3.1,<0.1,
2367,1,2024-06-05 12:40:00,Regular,LRF3 - Meio Eufótico,2024-06-05 12:37:00,2024-06-05 12:40:00,8.11,,23.2,9.9,8.91,3.2,,,1.0,,,0.09,0.022,,<0.016,0.41,5.2,<0.1,
2368,1,2023-06-14 11:16:00,Regular,LRF3 - Meio Eufótico,2023-06-14 11:13:00,2023-06-14 11:16:00,6.5,,23.2,9.34,5.56,5.45,,,1.0,,,0.13,<0.016,,<0.016,0.29,5.1,<0.1,
2369,1,2022-09-12 11:23:00,Regular,LRF6 - Meio,2022-09-12 11:18:00,2022-09-12 11:23:00,7.18,,23.2,13.5,6.78,1.86,,,1.5,,,0.17,0.034,,<0.016,0.087,2.8,<0.1,
2370,1,2022-06-08 15:06:00,Regular,LRF4 - Meio,2022-06-08 15:03:00,2022-06-08 15:06:00,8.66,,23.2,10.1,8.67,5.93,,,1.5,,,0.12,0.204,,0.026,<0.05,1.6,<0.1,
2371,1,2022-09-14  12:46,Regular,LRF5 - Meio,2022-09-14  12:43,2022-09-14  12:46,7.21,,23.2,14.2,5.64,3.36,,,1.5,,,0.25,0.06,,<0.016,0.065,3.4,<0.1,
2372,1,2022-10-05  12:20:00,Regular,LRF6 - Meio,2022-10-05  12:18:00,2022-10-05  12:20:00,7.54,,23.2,12.96,5.33,4.35,,,1.5,,,0.347,0.108,,0.062,<0.05 ,4.7,<0.1 ,
2373,1,2022-09-14  12:26,Regular,LRF6 - Meio,2022-09-14  12:23,2022-09-14  12:26,7.2,,23.2,14.2,5.33,3.02,,,1.5,,,0.21,0.045,,<0.016,0.059,3.2,<0.1,
2374,1,2024-08-02 11:10:00,Regular,LRF1 - Meio,2024-08-02 11:05:00,2024-08-02 11:10:00,7.49,,23.2,10.7,5.55,1.5,,,1.5,,,0.21,0.085,,<0.016,0.22,4.7,<0.1,
2375,1,2023-08-02 09:53:00,Regular,LRF5 - Meio,2023-08-02 09:50:00,2023-08-02 09:53:00,8.13,,23.2,10.7,7.19,2.45,,,1.5,,,0.259,0.046,,<0.016,0.24,3.6,<0.1,
2376,1,2024-06-14 12:52:00,Regular,LRF6 - Meio,2024-06-14 12:49:00,2024-06-14 12:52:00,7.52,,23.2,9.82,7.21,2.47,,,1.5,,,0.09,0.017,,<0.016,0.29,5,<0.1,
2377,1,2023-08-02 11:10:00,Regular,LRF1 - Meio,2023-08-02 11:05:00,2023-08-02 11:10:00,7.49,,23.2,10.7,5.55,1.5,,,1.5,,,0.21,0.085,,<0.016,0.22,4.7,<0.1,
2378,1,2023-06-14 12:52:00,Regular,LRF6 - Meio,2023-06-14 12:49:00,2023-06-14 12:52:00,7.52,,23.2,9.82,7.21,2.47,,,1.5,,,0.09,0.017,,<0.016,0.29,5,<0.1,
2379,1,2022-09-19  13:20:00,Regular,LRF6 - Meio,2022-09-19  13:18:00,2022-09-19  13:20:00,8.09,,23.2,13.66,6.77,3.29,,,1.5,,,0.22,0.038,,<0.016,<0.05,2.6,<0.1,
2380,1,2024-08-02 09:53:00,Regular,LRF5 - Meio,2024-08-02 09:50:00,2024-08-02 09:53:00,8.13,,23.2,10.7,7.19,2.45,,,1.5,,,0.259,0.046,,<0.016,0.24,3.6,<0.1,
2381,1,2023-08-21 13:56:00,Regular,LRF5 - Meio,2023-08-21 13:53:00,2023-08-21 13:56:00,8.3,,23.2,10.2,7.74,3.12,,,1.5,,,0.17,0.019,,<0.016,0.3,4.4,<0.1,
2382,1,2024-08-21 13:56:00,Regular,LRF5 - Meio,2024-08-21 13:53:00,2024-08-21 13:56:00,8.3,,23.2,10.2,7.74,3.12,,,1.5,,,0.17,0.019,,<0.016,0.3,4.4,<0.1,
2383,1,2022-08-17 13:48:00,Regular,LRF5 - Superfície,2022-08-17 13:45:00,2022-08-17 13:48:00,7.81,25.0,23.2,14.28,9.35,2.1,247.0,3.0,0.3,79,33,0.25,0.05,,<0.016,<0.05,3.2,<0.1,
2384,1,2024-07-26 13:07:00,Regular,LRF2 - Superfície,2024-07-26 13:04:00,2024-07-26 13:07:00,8.62,27.0,23.2,10.7,10.35,1.8,152.0,3.7,0.3,540,110,0.109,0.023,,< 0.016,0.28,5.5,<0.1,
2385,1,2022-09-14 11:23:00,Regular,LRF1 - Superfície,2022-09-14  11:20,2022-09-14 11:23:00,7.01,21.0,23.2,14,6.97,3.11,117.0,3.6,0.3,730,78,0.18,0.055,,<0.016,0.085,3.9,<0.1,
2386,1,2022-10-05  10:47:00,Regular,LRF3 - Superfície,2022-10-05  10:45:00,2022-10-05  10:47:00,8.03,22.0,23.2,12.93,6.14,3.46,102.0,3.6,0.3,3500,540,0.311,0.103,,0.034,<0.05 ,4,<0.1 ,
2387,1,2023-05-29 13:49:00,Regular,LRF4 - Superfície,2023-05-29 13:46:00,2023-05-29 13:49:00,7.5,21.0,23.2,9.03,6.74,3.68,153.0,3.8,0.3,>16.000,9200,0.26,0.033,,<0.016,0.29,1,<0.1,
2388,1,2022-09-14 11:43:00,Regular,LRF2 - Superfície,2022-09-14  11:40,2022-09-14 11:43:00,7.1,21.0,23.2,13.9,6.83,3.04,141.0,3.8,0.3,1700,240,0.18,0.047,,<0.016,0.068,3.7,<0.1,
2389,1,2024-06-12 10:47:00,Regular,LRF3 - Superfície,2024-06-12 10:44:00,2024-06-12 10:47:00,7.06,25.0,23.2,10,6.48,2.56,200.0,3.5,0.3,33,7,0.1,<0.016,,<0.016,0.3,3,<0.1,
2390,1,2022-06-08 15:03:00,Regular,LRF4 - Superfície,2022-06-08 15:00:00,2022-06-08 15:03:00,8.7,25.0,23.2,10.1,9.02,5.39,50.0,3.7,0.3,9200,350,0.1,0.173,,0.017,<0.05,1.9,<0.1,
2391,1,2024-06-12 11:46:00,Regular,LRF1 - Superfície,2024-06-12 11:43:00,2024-06-12 11:46:00,7.07,25.0,23.2,10,6.41,2.24,252.0,3.5,0.3,33,<1.8,0.1,0.017,,<0.016,0.31,3.7,<0.1,
2392,1,2023-07-26 13:07:00,Regular,LRF2 - Superfície,2023-07-26 13:04:00,2023-07-26 13:07:00,8.62,27.0,23.2,10.7,10.35,1.8,152.0,3.7,0.3,540,110,0.109,0.023,,< 0.016,0.28,5.5,<0.1,
2393,1,2022-07-11 13:03:00,Regular,LRF4 - Superfície,2022-07-11 13:00:00,2022-07-11 13:03:00,9.15,26.0,23.2,13.9,8.71,2.97,200.0,3.6,0.3,94,11,0.056,0.027,,<0.016,<0.05,2.5,<0.1,
2394,1,2024-06-26 14:01:00,Regular,LRF5 - Superfície,2024-06-26 13:58:00,2024-06-26 14:01:00,7.94,25.0,23.2,10.4,7.84,1.87,202.0,3.0,0.3,33,5,0.456,<0.016,,<0.016,0.39,4.6,<0.1,
2395,1,2022-08-01 12:23:00,Regular,LRF6 - Superfície,2022-08-01 12:20:00,2022-08-01 12:23:00,7.4,22.0,23.2,13.4,4.46,2.91,150.0,3.5,0.3,540,240,0.41,0.069,,0.022,<0.05,2.3,<0.1,
2396,1,2022-09-19  11:37:00,Regular,LRF3 - Superfície,2022-09-19  11:35:00,2022-09-19  11:37:00,7.78,22.0,23.2,13.69,6.53,4.23,123.0,3.6,0.3,240,79,0.14,0.041,,<0.016,<0.05,3,<0.1,
2397,1,2022-09-14  12:23,Regular,LRF6 - Superfície,2022-09-14  12:20,2022-09-14  12:23,7.22,22.0,23.2,14.2,5.63,2.66,181.0,3.3,0.3,540,49,0.21,0.057,,<0.016,0.05,3.2,<0.1,
2398,1,2024-05-29 13:49:00,Regular,LRF4 - Superfície,2024-05-29 13:46:00,2024-05-29 13:49:00,7.5,21.0,23.2,9.03,6.74,3.68,153.0,3.8,0.3,>16.000,9200,0.26,0.033,,<0.016,0.29,1,<0.1,
2399,1,2023-08-02 10:44:00,Regular,LRF2 - Superfície,2023-08-02 10:40:00,2023-08-02 10:44:00,7.71,22.0,23.2,10.7,6.31,<1.5,220.0,3.5,0.3,140,2,0.159,0.153,,0.021,0.22,4.3,<0.1,
2400,1,2024-08-02 10:44:00,Regular,LRF2 - Superfície,2024-08-02 10:40:00,2024-08-02 10:44:00,7.71,22.0,23.2,10.7,6.31,<1.5,220.0,3.5,0.3,140,2,0.159,0.153,,0.021,0.22,4.3,<0.1,
2401,1,2022-08-15 12:59:00,Regular,LRF4 - Superfície,2022-08-15 12:56:00,2022-08-15 12:59:00,8.47,24.0,23.2,14.1,11.13,2.64,50.0,3.8,0.3,540,79,0.12,0.09,,<0.016,<0.05,3.4,<0.1,
2402,1,2022-07-06 11:15:00,Regular,LRF2 - Superfície,2022-07-06 11:12:00,2022-07-06 11:15:00,9.1,24.0,23.2,13.71,11.06,3.13,167.0,3.4,0.3,22,5,0.09,0.033,,<0.016,0.067,1.3,<0.1,
2403,1,2022-09-12 10:49:00,Regular,LRF2 - Superfície,2022-09-12 10:46:00,2022-09-12 10:49:00,6.96,20.0,23.2,13.3,7.59,2.56,100.0,3.7,0.3,2200,310,0.15,0.032,,<0.016,0.067,3,<0.1,
2404,1,2023-06-12 11:46:00,Regular,LRF1 - Superfície,2023-06-12 11:43:00,2023-06-12 11:46:00,7.07,25.0,23.2,10,6.41,2.24,252.0,3.5,0.3,33,<1.8,0.1,0.017,,<0.016,0.31,3.7,<0.1,
2405,1,2022-08-17 13:33:00,Regular,LRF6 - Superfície,2022-08-17 13:28:00,2022-08-17 13:33:00,8.15,25.0,23.2,14.28,10.02,3.63,142.0,3.5,0.3,23,5,0.19,0.069,,<0.016,<0.05,3.2,<0.1,
2406,1,2023-06-12 10:47:00,Regular,LRF3 - Superfície,2023-06-12 10:44:00,2023-06-12 10:47:00,7.06,25.0,23.2,10,6.48,2.56,200.0,3.5,0.3,33,7,0.1,<0.016,,<0.016,0.3,3,<0.1,
2407,1,2023-06-26 14:01:00,Regular,LRF5 - Superfície,2023-06-26 13:58:00,2023-06-26 14:01:00,7.94,25.0,23.2,10.4,7.84,1.87,202.0,3.0,0.3,33,5,0.456,<0.016,,<0.016,0.39,4.6,<0.1,
2408,1,2022-06-08 13:24:00,Regular,LRF5 - Superfície,2022-06-08 13:21:00,2022-06-08 13:24:00,8.29,25.0,23.2,10.3,6.6,4.12,120.0,3.0,0.3,3500,240,0.19,0.104,,<0.016,<0.05,1.7,0.1,
2409,1,2022-09-14 10:43:00,Regular,LRF3 - Superfície,2022-09-14  10:40,2022-09-14 10:43:00,6.9,21.0,23.2,14,6.82,2.83,137.0,3.8,0.3,920,110,0.18,0.05,,<0.016,<0.05,3.6,<0.1,
2410,1,2022-06-08 12:40:00,Regular,LRF2 - Superfície,2022-06-08 12:37:00,2022-06-08 12:40:00,8.26,24.0,23.2,10.3,6.73,4.48,100.0,3.7,0.3,>16.000,>16.000,0.2,0.144,,<0.016,<0.05,1.6,<0.1,
2411,1,2023-08-02 11:35:00,Regular,LRF3 - Fundo,2023-08-02 11:32:00,2023-08-02 11:35:00,7.47,,23.2,10.7,4.9,2.19,,,2.7,,,0.448,0.058,,<0.016,0.25,3.6,<0.1,
2412,1,2024-08-02 11:35:00,Regular,LRF3 - Fundo,2024-08-02 11:32:00,2024-08-02 11:35:00,7.47,,23.2,10.7,4.9,2.19,,,2.7,,,0.448,0.058,,<0.016,0.25,3.6,<0.1,
2413,1,2022-06-06 11:40:00,Regular,LRF2 - Fundo,2022-06-06 11:36:00,2022-06-06 11:40:00,7.67,,23.2,11.43,3.17,3.29,,,3.2,,,0.39,0.054,,0.018,<0.05,2,<0.1,
2414,1,2022-09-19  12:49:00,Regular,LRF2 - Fundo,2022-09-19  12:45:00,2022-09-19  12:49:00,6.92,,23.2,15.5,4.15,3.39,,,3.2,,,0.28,0.031,,<0.016,<0.05,3,<0.1,
2415,1,2024-06-14 12:37:00,Regular,LRF4 - Fundo,2024-06-14 12:34:00,2024-06-14 12:37:00,7.43,,23.2,9.86,5.34,2.41,,,3.1,,,0.12,0.016,,<0.016,0.32,5.1,<0.1,
2416,1,2022-06-06 10:54:00,Regular,LRF3 - Fundo,2022-06-06 10:51:00,2022-06-06 10:54:00,7.98,,23.2,11,1.22,5.04,,,3.1,,,0.29,0.061,,<0.016,<0.05,2,<0.1,
2417,1,2023-06-14 12:37:00,Regular,LRF4 - Fundo,2023-06-14 12:34:00,2023-06-14 12:37:00,7.43,,23.2,9.86,5.34,2.41,,,3.1,,,0.12,0.016,,<0.016,0.32,5.1,<0.1,
2418,1,2022-09-19  11:49:00,Regular,LRF3 - Fundo,2022-09-19  11:45:00,2022-09-19  11:49:00,6.83,,23.2,15.52,3.59,3.26,,,3.1,,,0.28,0.039,,<0.016,<0.05,3.1,<0.1,
2419,1,2023-08-19 07:36:00,Extra,LRF1 - Fundo,2023-08-19 07:33:00,2023-08-19 07:36:00,,,23.3,,5.8,,,,,,,,,,,,,,
2420,1,2023-05-21 11:01:00,Extra,LRF1 - Superfície,2023-05-21 10:57:00,2023-05-21 11:01:00,,,23.3,,5.42,,,,,,,,,,,,,,
2421,1,2023-08-13 09:50:00,Extra,LRF4 - Superfície,2023-08-13 09:47:00,2023-08-13 09:50:00,,,23.3,,7.58,,,,,,,,,,,,,,
2422,1,2023-05-28 08:57:00,Extra,LRF5 - Superfície,2023-05-28 08:54:00,2023-05-28 08:57:00,,,23.3,,5.28,,,,,,,,,,,,,,
2423,1,2024-05-21 11:01:00,Extra,LRF1 - Superfície,2024-05-21 10:57:00,2024-05-21 11:01:00,,,23.3,,5.42,,,,,,,,,,,,,,
2424,1,2023-05-21 11:13:00,Extra,LRF3 - Superfície,2023-05-21 11:10:00,2023-05-21 11:13:00,,,23.3,,5.79,,,,,,,,,,,,,,
2425,1,2023-05-21 10:21:00,Extra,LRF5 - Superfície,2023-05-21 10:18:00,2023-05-21 10:21:00,,,23.3,,6.28,,,,,,,,,,,,,,
2426,1,2024-05-21 10:21:00,Extra,LRF5 - Superfície,2024-05-21 10:18:00,2024-05-21 10:21:00,,,23.3,,6.28,,,,,,,,,,,,,,
2427,1,2024-08-19 07:36:00,Extra,LRF1 - Fundo,2024-08-19 07:33:00,2024-08-19 07:36:00,,,23.3,,5.8,,,,,,,,,,,,,,
2428,1,2024-08-19 07:41:00,Extra,LRF2 - Superfície,2024-08-19 07:38:00,2024-08-19 07:41:00,,,23.3,,6.03,,,,,,,,,,,,,,
2429,1,2024-05-21 10:30:00,Extra,LRF6 - Superfície,2024-05-21 10:27:00,2024-05-21 10:30:00,,,23.3,,6.23,,,,,,,,,,,,,,
2430,1,2023-05-27 10:00:00,Extra,LRF6 - Fundo,2023-05-27 09:57:00,2023-05-27 10:00:00,,,23.3,,4.79,,,,,,,,,,,,,,
2431,1,2024-05-28 09:09:00,Extra,LRF6 - Fundo,2024-05-28 09:06:00,2024-05-28 09:09:00,,,23.3,,4.43,,,,,,,,,,,,,,
2432,1,2024-08-20 09:51:00,Extra,LRF4 - Fundo,2024-08-20 09:48:00,2024-08-20 09:51:00,,,23.3,,5.82,,,,,,,,,,,,,,
2433,1,2023-05-21 10:30:00,Extra,LRF6 - Superfície,2023-05-21 10:27:00,2023-05-21 10:30:00,,,23.3,,6.23,,,,,,,,,,,,,,
2434,1,2023-08-19 07:41:00,Extra,LRF2 - Superfície,2023-08-19 07:38:00,2023-08-19 07:41:00,,,23.3,,6.03,,,,,,,,,,,,,,
2435,1,2023-08-13 10:11:00,Extra,LRF5 - Fundo,2023-08-13 10:08:00,2023-08-13 10:11:00,,,23.3,,6.52,,,,,,,,,,,,,,
2436,1,2024-08-13 10:11:00,Extra,LRF5 - Fundo,2024-08-13 10:08:00,2024-08-13 10:11:00,,,23.3,,6.52,,,,,,,,,,,,,,
2437,1,2023-08-19 07:44:00,Extra,LRF2 - Fundo,2023-08-19 07:41:00,2023-08-19 07:44:00,,,23.3,,6,,,,,,,,,,,,,,
2438,1,2023-08-20 09:51:00,Extra,LRF4 - Fundo,2023-08-20 09:48:00,2023-08-20 09:51:00,,,23.3,,5.82,,,,,,,,,,,,,,
2439,1,2024-05-21 11:13:00,Extra,LRF3 - Superfície,2024-05-21 11:10:00,2024-05-21 11:13:00,,,23.3,,5.79,,,,,,,,,,,,,,
2440,1,2023-05-28 09:09:00,Extra,LRF6 - Fundo,2023-05-28 09:06:00,2023-05-28 09:09:00,,,23.3,,4.43,,,,,,,,,,,,,,
2441,1,2024-05-27 10:00:00,Extra,LRF6 - Fundo,2024-05-27 09:57:00,2024-05-27 10:00:00,,,23.3,,4.79,,,,,,,,,,,,,,
2442,1,2024-08-19 07:44:00,Extra,LRF2 - Fundo,2024-08-19 07:41:00,2024-08-19 07:44:00,,,23.3,,6,,,,,,,,,,,,,,
